movie_title,gross,budget,genres,title_year,duration,profit,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
Bee Movie ,126597121.0,150000000.0,Adventure|Animation|Comedy|Family,2007.0,91.0,-23402879.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kung Fu Panda 2 ,165230261.0,150000000.0,Action|Adventure|Animation|Comedy|Family,2011.0,90.0,15230261.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Last Airbender ,131564731.0,150000000.0,Action|Adventure|Family|Fantasy,2010.0,103.0,-18435269.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission: Impossible III ,133382309.0,150000000.0,Action|Adventure|Thriller,2006.0,124.0,-16617691.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
White House Down ,73103784.0,150000000.0,Action|Drama|Thriller,2013.0,131.0,-76896216.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mars Needs Moms ,21379315.0,150000000.0,Action|Adventure|Animation|Comedy|Family|Sci-Fi,2011.0,88.0,-128620685.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Flushed Away ,64459316.0,149000000.0,Adventure|Animation|Comedy|Family,2006.0,85.0,-84540684.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pan ,34964818.0,150000000.0,Adventure|Family|Fantasy,2015.0,111.0,-115035182.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr. Peabody & Sherman ,111505642.0,145000000.0,Adventure|Animation|Comedy|Family|Sci-Fi,2014.0,92.0,-33494358.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Troy ,133228348.0,175000000.0,Adventure,2004.0,196.0,-41771652.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar 3: Europe's Most Wanted ,216366733.0,145000000.0,Adventure|Animation|Comedy|Family,2012.0,93.0,71366733.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Die Another Day ,160201106.0,142000000.0,Action|Adventure|Thriller,2002.0,133.0,18201106.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ghostbusters ,118099659.0,144000000.0,Action|Comedy|Fantasy|Sci-Fi,2016.0,116.0,-25900341.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Armageddon ,201573391.0,140000000.0,Action|Adventure|Sci-Fi|Thriller,1998.0,153.0,61573391.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Men in Black II ,190418803.0,140000000.0,Action|Adventure|Comedy|Family|Fantasy|Mystery|Sci-Fi,2002.0,88.0,50418803.0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
Beowulf ,82161969.0,150000000.0,Action|Adventure|Animation|Fantasy,2007.0,115.0,-67838031.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kung Fu Panda 3 ,143523463.0,145000000.0,Action|Adventure|Animation|Comedy|Family,2016.0,95.0,-1476537.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission: Impossible - Ghost Protocol ,209364921.0,145000000.0,Action|Adventure|Thriller,2011.0,133.0,64364921.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Rise of the Guardians ,103400692.0,145000000.0,Adventure|Animation|Family|Fantasy,2012.0,97.0,-41599308.0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fun with Dick and Jane ,110332737.0,100000000.0,Comedy|Crime,2005.0,90.0,10332737.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Last Samurai ,111110575.0,140000000.0,Action|Drama|History|War,2003.0,154.0,-28889425.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Exodus: Gods and Kings ,65007045.0,140000000.0,Action|Adventure|Drama,2014.0,150.0,-74992955.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Star Trek ,257704099.0,150000000.0,Action|Adventure|Sci-Fi,2009.0,127.0,107704099.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Spider-Man ,403706375.0,139000000.0,Action|Adventure|Fantasy|Romance,2002.0,121.0,264706375.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
How to Train Your Dragon 2 ,176997107.0,145000000.0,Action|Adventure|Animation|Comedy|Family|Fantasy,2014.0,102.0,31997107.0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gods of Egypt ,31141074.0,140000000.0,Action|Adventure|Fantasy,2016.0,126.0,-108858926.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Stealth ,31704416.0,135000000.0,Action|Adventure|Sci-Fi|Thriller,2005.0,121.0,-103295584.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Watchmen ,107503316.0,130000000.0,Action|Drama|Mystery|Sci-Fi,2009.0,215.0,-22496684.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Lethal Weapon 4 ,129734803.0,140000000.0,Action|Crime|Thriller,1998.0,127.0,-10265197.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hulk ,132122995.0,137000000.0,Action|Sci-Fi,2003.0,138.0,-4877005.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
G.I. Joe: Retaliation ,122512052.0,130000000.0,Action|Adventure|Sci-Fi|Thriller,2013.0,122.0,-7487948.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Sahara ,68642452.0,130000000.0,Action|Adventure|Comedy|Thriller,2005.0,124.0,-61357548.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Final Fantasy: The Spirits Within ,32131830.0,137000000.0,Action|Adventure|Animation|Fantasy|Romance|Sci-Fi,2001.0,106.0,-104868170.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
Captain America: The First Avenger ,176636816.0,140000000.0,Action|Adventure|Sci-Fi,2011.0,124.0,36636816.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The World Is Not Enough ,126930660.0,135000000.0,Action|Adventure|Thriller,1999.0,128.0,-8069340.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Master and Commander: The Far Side of the World ,93926386.0,150000000.0,Action|Adventure|Drama|History|War,2003.0,138.0,-56073614.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
The Twilight Saga: Breaking Dawn - Part 2 ,292298923.0,120000000.0,Adventure|Drama|Fantasy|Romance,2012.0,115.0,172298923.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Happy Feet 2 ,63992328.0,135000000.0,Animation|Comedy|Family|Musical,2011.0,100.0,-71007672.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Incredible Hulk ,134518390.0,150000000.0,Action|Adventure|Sci-Fi,2008.0,135.0,-15481610.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The BFG ,52792307.0,140000000.0,Adventure|Family|Fantasy,2016.0,117.0,-87207693.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Revenant ,183635922.0,135000000.0,Adventure|Drama|Thriller|Western,2015.0,156.0,48635922.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Turbo ,83024900.0,135000000.0,Adventure|Animation|Comedy|Family|Sport,2013.0,96.0,-51975100.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Rango ,123207194.0,135000000.0,Adventure|Animation|Comedy|Family|Western,2011.0,107.0,-11792806.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Penguins of Madagascar ,83348920.0,132000000.0,Adventure|Animation|Comedy|Family,2014.0,92.0,-48651080.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Bourne Ultimatum ,227137090.0,110000000.0,Action|Mystery|Thriller,2007.0,115.0,117137090.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Kung Fu Panda ,215395021.0,130000000.0,Action|Adventure|Animation|Comedy|Family,2008.0,92.0,85395021.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant-Man ,180191634.0,130000000.0,Action|Adventure|Comedy|Sci-Fi,2015.0,117.0,50191634.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Hunger Games: Catching Fire ,424645577.0,130000000.0,Adventure|Sci-Fi|Thriller,2013.0,146.0,294645577.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
The Twilight Saga: Breaking Dawn - Part 2 ,292298923.0,120000000.0,Adventure|Drama|Fantasy|Romance,2012.0,115.0,172298923.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Home ,177343675.0,135000000.0,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,2015.0,94.0,42343675.0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
War of the Worlds ,234277056.0,132000000.0,Adventure|Sci-Fi|Thriller,2005.0,116.0,102277056.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Bad Boys II ,138396624.0,130000000.0,Action|Comedy|Crime|Thriller,2003.0,147.0,8396624.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Puss in Boots ,149234747.0,130000000.0,Action|Adventure|Animation|Comedy|Family|Fantasy,2011.0,90.0,19234747.0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Salt ,118311368.0,110000000.0,Action|Crime|Mystery|Thriller,2010.0,101.0,8311368.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Noah ,101160529.0,125000000.0,Action|Adventure|Drama,2014.0,138.0,-23839471.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Adventures of Tintin ,77564037.0,135000000.0,Action|Adventure|Family|Mystery,2011.0,107.0,-57435963.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Harry Potter and the Prisoner of Azkaban ,249358727.0,130000000.0,Adventure|Family|Fantasy|Mystery,2004.0,142.0,119358727.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Australia ,49551662.0,130000000.0,Adventure|Drama|Romance|War,2008.0,165.0,-80448338.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
After Earth ,60522097.0,130000000.0,Action|Adventure|Sci-Fi,2013.0,100.0,-69477903.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dinosaur ,137748063.0,127500000.0,Adventure|Animation|Family|Thriller,2000.0,82.0,10248063.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Night at the Museum: Secret of the Tomb ,113733726.0,127000000.0,Adventure|Comedy|Family|Fantasy,2014.0,98.0,-13266274.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Megamind ,148337537.0,130000000.0,Action|Animation|Comedy|Family|Sci-Fi,2010.0,95.0,18337537.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Harry Potter and the Sorcerer's Stone ,317557891.0,125000000.0,Adventure|Family|Fantasy,2001.0,159.0,192557891.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R.I.P.D. ,33592415.0,130000000.0,Action|Comedy|Fantasy,2013.0,96.0,-96407585.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pirates of the Caribbean: The Curse of the Black Pearl ,305388685.0,140000000.0,Action|Adventure|Fantasy,2003.0,143.0,165388685.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hunger Games: Mockingjay - Part 1 ,337103873.0,125000000.0,Adventure|Sci-Fi|Thriller,2014.0,123.0,212103873.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
The Da Vinci Code ,217536138.0,125000000.0,Mystery|Thriller,2006.0,174.0,92536138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Rio 2 ,131536019.0,103000000.0,Adventure|Animation|Comedy|Family|Musical,2014.0,101.0,28536019.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
X-Men 2 ,214948780.0,110000000.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,2003.0,134.0,104948780.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Fast Five ,209805005.0,125000000.0,Action|Crime|Thriller,2011.0,132.0,84805005.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sherlock Holmes: A Game of Shadows ,186830669.0,125000000.0,Action|Adventure|Crime|Mystery|Thriller,2011.0,129.0,61830669.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Clash of the Titans ,163192114.0,125000000.0,Action|Adventure|Fantasy,2010.0,106.0,38192114.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Total Recall ,119412921.0,65000000.0,Action|Sci-Fi,1990.0,113.0,54412921.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The 13th Warrior ,32694788.0,85000000.0,Action|Adventure|History,1999.0,102.0,-52305212.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Bourne Legacy ,113165635.0,125000000.0,Action|Adventure|Thriller,2012.0,135.0,-11834365.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Batman & Robin ,107285004.0,125000000.0,Action,1997.0,125.0,-17714996.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
How the Grinch Stole Christmas ,260031035.0,123000000.0,Comedy|Family|Fantasy,2000.0,110.0,137031035.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Day After Tomorrow ,186739919.0,125000000.0,Action|Adventure|Sci-Fi|Thriller,2004.0,124.0,61739919.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Mission: Impossible II ,215397307.0,125000000.0,Action|Adventure|Thriller,2000.0,123.0,90397307.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Perfect Storm ,182618434.0,140000000.0,Action|Adventure|Drama|Thriller,2000.0,130.0,42618434.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fantastic 4: Rise of the Silver Surfer ,131920333.0,130000000.0,Action|Adventure|Sci-Fi|Thriller,2007.0,92.0,1920333.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Life of Pi ,124976634.0,120000000.0,Adventure|Drama|Fantasy,2012.0,127.0,4976634.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghost Rider ,115802596.0,110000000.0,Action|Fantasy|Thriller,2007.0,123.0,5802596.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Jason Bourne ,108521835.0,120000000.0,Action|Thriller,2016.0,123.0,-11478165.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Charlie's Angels: Full Throttle ,100685880.0,120000000.0,Action|Adventure|Comedy|Crime,2003.0,107.0,-19314120.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prometheus ,126464904.0,130000000.0,Adventure|Mystery|Sci-Fi,2012.0,124.0,-3535096.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Stuart Little 2 ,64736114.0,120000000.0,Adventure|Animation|Comedy|Family|Fantasy,2002.0,77.0,-55263886.0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Elysium ,93050117.0,115000000.0,Action|Drama|Sci-Fi|Thriller,2013.0,109.0,-21949883.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
The Chronicles of Riddick ,57637485.0,105000000.0,Action|Adventure|Sci-Fi|Thriller,2004.0,134.0,-47362515.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
RoboCop ,58607007.0,100000000.0,Action|Crime|Sci-Fi|Thriller,2014.0,117.0,-41392993.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Speed Racer ,43929341.0,120000000.0,Action|Family|Sport,2008.0,135.0,-76070659.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
How Do You Know ,30212620.0,120000000.0,Comedy|Drama|Romance,2010.0,121.0,-89787380.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Knight and Day ,76418654.0,117000000.0,Action|Comedy|Romance,2010.0,117.0,-40581346.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Oblivion ,89021735.0,120000000.0,Action|Adventure|Mystery|Sci-Fi,2013.0,124.0,-30978265.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Star Wars: Episode III - Revenge of the Sith ,380262555.0,113000000.0,Action|Adventure|Fantasy|Sci-Fi,2005.0,140.0,267262555.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Star Wars: Episode II - Attack of the Clones ,310675583.0,115000000.0,Action|Adventure|Fantasy|Sci-Fi,2002.0,142.0,195675583.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Monsters, Inc. ",289907418.0,115000000.0,Adventure|Animation|Comedy|Family|Fantasy,2001.0,92.0,174907418.0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Wolverine ,132550960.0,120000000.0,Action|Adventure|Sci-Fi|Thriller,2013.0,138.0,12550960.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Star Wars: Episode I - The Phantom Menace ,474544677.0,115000000.0,Action|Adventure|Fantasy|Sci-Fi,1999.0,136.0,359544677.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Croods ,187165546.0,135000000.0,Adventure|Animation|Comedy|Family|Fantasy,2013.0,98.0,52165546.0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Windtalkers ,40911830.0,115000000.0,Action|Drama|War,2002.0,153.0,-74088170.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Huntsman: Winter's War ,47952020.0,115000000.0,Action|Adventure|Drama|Fantasy,2016.0,120.0,-67047980.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Teenage Mutant Ninja Turtles ,190871240.0,125000000.0,Action|Adventure|Comedy|Sci-Fi,2014.0,101.0,65871240.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gravity ,274084951.0,100000000.0,Adventure|Drama|Sci-Fi|Thriller,2013.0,91.0,174084951.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Dante's Peak ,67155742.0,116000000.0,Action|Adventure|Thriller,1997.0,108.0,-48844258.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Teenage Mutant Ninja Turtles: Out of the Shadows ,81638674.0,135000000.0,Action|Adventure|Comedy|Sci-Fi,2016.0,112.0,-53361326.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fantastic Four ,56114221.0,120000000.0,Action|Adventure|Sci-Fi,2015.0,100.0,-63885779.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Night at the Museum ,250863268.0,110000000.0,Action|Adventure|Comedy|Family|Fantasy,2006.0,108.0,140863268.0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
San Andreas ,155181732.0,110000000.0,Action|Adventure|Drama|Thriller,2015.0,114.0,45181732.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tomorrow Never Dies ,125332007.0,110000000.0,Action|Adventure|Thriller,1997.0,119.0,15332007.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Patriot ,113330342.0,110000000.0,Action|Drama|History|War,2000.0,142.0,3330342.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Ocean's Twelve ,125531634.0,110000000.0,Crime|Thriller,2004.0,125.0,15531634.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mr. & Mrs. Smith ,186336103.0,120000000.0,Action|Comedy|Crime|Romance|Thriller,2005.0,126.0,66336103.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Insurgent ,129995817.0,110000000.0,Adventure|Sci-Fi|Thriller,2015.0,119.0,19995817.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
The Aviator ,102608827.0,110000000.0,Biography|Drama,2004.0,170.0,-7391173.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulliver's Travels ,42776259.0,112000000.0,Adventure|Comedy|Family|Fantasy,2010.0,85.0,-69223741.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Green Hornet ,98780042.0,120000000.0,Action|Comedy|Crime|Sci-Fi|Thriller,2011.0,119.0,-21219958.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
300: Rise of an Empire ,106369117.0,110000000.0,Action|Drama|Fantasy|War,2014.0,102.0,-3630883.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
The Smurfs ,142614158.0,110000000.0,Adventure|Animation|Comedy|Family|Fantasy,2011.0,103.0,32614158.0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Home on the Range ,50026353.0,110000000.0,Animation|Comedy|Family|Music|Western,2004.0,76.0,-59973647.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Allegiant ,66002193.0,110000000.0,Action|Adventure|Mystery|Sci-Fi|Thriller,2016.0,120.0,-43997807.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
Real Steel ,85463309.0,110000000.0,Action|Drama|Sci-Fi|Sport,2011.0,127.0,-24536691.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
The Smurfs 2 ,71017784.0,105000000.0,Adventure|Animation|Comedy|Family|Fantasy,2013.0,105.0,-33982216.0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed 2: Cruise Control ,48068396.0,160000000.0,Action|Crime|Romance|Thriller,1997.0,121.0,-111931604.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Ender's Game ,61656849.0,110000000.0,Action|Sci-Fi,2013.0,114.0,-48343151.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Live Free or Die Hard ,134520804.0,110000000.0,Action|Adventure|Thriller,2007.0,129.0,24520804.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Lord of the Rings: The Fellowship of the Ring ,313837577.0,93000000.0,Action|Adventure|Drama|Fantasy,2001.0,171.0,220837577.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Around the World in 80 Days ,24004159.0,110000000.0,Action|Adventure|Comedy,2004.0,120.0,-85995841.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ali ,58183966.0,107000000.0,Biography|Drama|Sport,2001.0,165.0,-48816034.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Cat in the Hat ,100446895.0,109000000.0,Adventure|Comedy|Family|Fantasy,2003.0,82.0,-8553105.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"I, Robot ",144795350.0,120000000.0,Action|Mystery|Sci-Fi|Thriller,2004.0,115.0,24795350.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
Kingdom of Heaven ,47396698.0,130000000.0,Action|Adventure|Drama|History|War,2005.0,194.0,-82603302.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Stuart Little ,140015224.0,133000000.0,Adventure|Comedy|Family|Fantasy,1999.0,84.0,7015224.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Princess and the Frog ,104374107.0,105000000.0,Animation|Family|Fantasy|Musical|Romance,2009.0,97.0,-625893.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
The Martian ,228430993.0,108000000.0,Adventure|Drama|Sci-Fi,2015.0,151.0,120430993.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Island ,35799026.0,126000000.0,Action|Adventure|Romance|Sci-Fi|Thriller,2005.0,136.0,-90200974.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
